Field.ID	Description	Category	Category_Name
25851	Vol._of_grey_matter_in_Parahippocampal_Gyrus,_posterior_division_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25853	Vol._of_grey_matter_in_Lingual_Gyrus_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25854	Vol._of_grey_matter_in_Temporal_Fusiform_Cortex,_anterior_division_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25856	Vol._of_grey_matter_in_Temporal_Fusiform_Cortex,_posterior_division_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25857	Vol._of_grey_matter_in_Temporal_Fusiform_Cortex,_posterior_division_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25859	Vol._of_grey_matter_in_Temporal_Occipital_Fusiform_Cortex_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25860	Vol._of_grey_matter_in_Occipital_Fusiform_Gyrus_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25861	Vol._of_grey_matter_in_Occipital_Fusiform_Gyrus_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25862	Vol._of_grey_matter_in_Frontal_Operculum_Cortex_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25864	Vol._of_grey_matter_in_Central_Opercular_Cortex_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25865	Vol._of_grey_matter_in_Central_Opercular_Cortex_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25866	Vol._of_grey_matter_in_Parietal_Operculum_Cortex_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25867	Vol._of_grey_matter_in_Parietal_Operculum_Cortex_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25868	Vol._of_grey_matter_in_Planum_Polare_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25869	Vol._of_grey_matter_in_Planum_Polare_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25870	Vol._of_grey_matter_in_Heschl's_Gyrus_(includes_H1_and_H2)_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25871	Vol._of_grey_matter_in_Heschl's_Gyrus_(includes_H1_and_H2)_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25872	Vol._of_grey_matter_in_Planum_Temporale_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25873	Vol._of_grey_matter_in_Planum_Temporale_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25874	Vol._of_grey_matter_in_Supracalcarine_Cortex_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25875	Vol._of_grey_matter_in_Supracalcarine_Cortex_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25877	Vol._of_grey_matter_in_Occipital_Pole_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25878	Vol._of_grey_matter_in_Thalamus_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25879	Vol._of_grey_matter_in_Thalamus_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25880	Vol._of_grey_matter_in_Caudate_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25881	Vol._of_grey_matter_in_Caudate_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25882	Vol._of_grey_matter_in_Putamen_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25883	Vol._of_grey_matter_in_Putamen_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25886	Vol._of_grey_matter_in_Hippocampus_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25887	Vol._of_grey_matter_in_Hippocampus_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25888	Vol._of_grey_matter_in_Amygdala_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25890	Vol._of_grey_matter_in_Ventral_Striatum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25891	Vol._of_grey_matter_in_Ventral_Striatum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25892	Vol._of_grey_matter_in_Brain-Stem	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25893	Vol._of_grey_matter_in_I-IV_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25894	Vol._of_grey_matter_in_I-IV_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25895	Vol._of_grey_matter_in_V_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25896	Vol._of_grey_matter_in_V_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25897	Vol._of_grey_matter_in_VI_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25898	Vol._of_grey_matter_in_Vermis_VI_Cerebellum	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25899	Vol._of_grey_matter_in_VI_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25902	Vol._of_grey_matter_in_Crus_I_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25903	Vol._of_grey_matter_in_Crus_II_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25904	Vol._of_grey_matter_in_Vermis_Crus_II_Cerebellum	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25905	Vol._of_grey_matter_in_Crus_II_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25906	Vol._of_grey_matter_in_VIIb_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25907	Vol._of_grey_matter_in_Vermis_VIIb_Cerebellum	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25908	Vol._of_grey_matter_in_VIIb_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25909	Vol._of_grey_matter_in_VIIIa_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25910	Vol._of_grey_matter_in_Vermis_VIIIa_Cerebellum	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25911	Vol._of_grey_matter_in_VIIIa_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25912	Vol._of_grey_matter_in_VIIIb_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25913	Vol._of_grey_matter_in_Vermis_VIIIb_Cerebellum	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25914	Vol._of_grey_matter_in_VIIIb_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25915	Vol._of_grey_matter_in_IX_Cerebellum_(L)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25916	Vol._of_grey_matter_in_Vermis_IX_Cerebellum	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25917	Vol._of_grey_matter_in_IX_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25919	Vol._of_grey_matter_in_Vermis_X_Cerebellum	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25920	Vol._of_grey_matter_in_X_Cerebellum_(R)	T1_structural_brain_MRI_Regional_grey_matter_volumes_(FAST)	T1_structural_brain_MRI
25781	Total_vol._of_white_matter_hyperintensities_(from_T1_and_T2_FLAIR_images)	T2-weighted_brain_MRI	T2-weighted_brain_MRI
